Id,Price
276,331020.3269901926
277,815045.252732151
278,230630.4289548903
279,729707.2844265979
280,374088.0447523743
281,375639.37102885306
282,553903.4957965119
283,397147.74609413964
284,377565.54926544806
285,1867709.8737050153
286,411918.0856272803
287,263325.64925651194
288,424050.9188016541
289,877189.5320686701
290,432033.62693150056
291,632269.294490293
292,408525.9497493665
293,641334.2700949614
294,689289.0556971241
295,421213.5832028296
296,273724.6214051144
297,678922.6134607403
298,296968.7207602441
299,1598871.9584191723
300,448909.35269904794
301,543952.2821221886
302,439019.32680090546
303,543837.2871277359
304,465446.182999375
305,1375209.4390466479
306,417303.03785846266
307,488419.4308836963
308,1933523.6406586533
309,286356.5900911651
310,879146.5207838762
311,342410.7784736671
312,1096224.1365387014
313,432894.438735386
314,742954.4970180313
315,326123.0703181052
316,305901.670970608
317,514927.01940826373
318,305978.3451259214
319,658803.7933491117
320,264840.4723567601
321,4155805.7489048396
322,240636.1888925535
323,355455.63601947593
324,302780.02593827446
325,712689.6798101705
326,559454.6720044643
327,291768.0665567503
328,212288.76041868795
329,551032.4909358844
330,377708.5681601804
331,520588.8947986352
332,400202.27635058155
333,468796.6581634889
334,892147.837099315
335,370392.3846224949
336,1121880.0857709884
337,511800.16768416454
338,536395.5777983655
339,547629.380695853
340,1690663.96950283
341,542823.6731118439
342,252163.56872349523
343,275680.2693120411
344,631819.1022153713
345,224191.82030390386
346,608936.3595725689
347,434385.96712394967
348,294399.2088548265
349,458543.76573031285
350,1401962.2480840546
351,311089.91560402483
352,282261.9317169824
353,536903.1399019369
354,416467.4112042817
355,181080.66988229475
356,741758.917368675
357,262743.88989297964
358,270323.5818221872
359,1082718.0332370347
360,155108.96570984717
361,267372.04250612884
362,423378.9908215076
363,404578.8663688884
364,387516.2338617581
365,216315.645505323
366,228416.49297242693
367,256922.8454449933
368,1477440.912553701
369,388398.1029940598
370,319679.4595156419
371,750928.8531421497
372,211621.71997495994
373,810591.7720787603
374,519101.4891642401
375,307466.6649860355
376,819608.3732331664
377,824936.7051505749
378,529806.0553165264
379,388011.4903295586
380,627097.0684004254
381,325529.7344229111
382,1168231.1058931928
383,649401.6376476075
384,373153.3966530763
385,926465.7269671767
386,371513.34193286643
387,434951.9982571324
388,469112.56382909295
389,697764.7921946282
390,592247.4816009487
391,559273.7214294743
392,424204.60185541364
393,338254.2680916641
394,270637.83914292196
395,672399.0310494957
396,661461.6270916164
397,424894.58940639725
398,218865.16743623352
399,569090.5812842728
400,500825.51840662
401,1057967.642118321
402,935725.6743402741
403,283518.0475441724
404,476399.73211310786
405,560694.3013389189
406,691980.5443463582
407,774938.9039758211
408,305240.463664918
409,1180366.4708350801
410,471771.79625712737
411,540514.4948638034
412,479757.4324757349
413,490466.8502584657
414,469037.2653880324
415,550262.4171336372
416,774293.0822942563
417,501684.5603175589
418,265692.6100026753
419,450741.874087011
420,298186.0289769318
421,218678.70335919378
422,607352.0209061137
423,514506.8195439378
424,733704.1981938184
425,680676.2045197677
426,430653.63627435046
427,607419.50438159
428,898999.1102434545
429,500793.36465854564
430,325016.8957376391
431,384726.701809834
432,688953.1771418385
433,715096.9224245495
434,409803.1880813125
435,378167.1996174034
436,254963.37879046696
437,2649190.9200722803
438,286615.28008770547
439,723515.9518446046
440,165238.01382756562
441,519463.5789659358
442,203299.25429306462
443,1370320.2238869348
444,419688.3317645966
445,645835.8961843593
446,303146.97466096835
447,478304.2045433483
448,509142.1588768748
449,503621.0759464435
450,210863.68185030867
451,270243.36833106226
452,295933.33920076926
453,422245.19603366614
454,292660.24736320577
455,369071.65121138946
456,230657.8595024684
457,653165.521754909
458,594025.7856082703
459,424213.3915843824
460,526951.3872644102
461,415877.9870547472
462,397356.1333191729
463,921152.1170675878
464,641961.4865618373
465,759214.8731835276
466,436590.26640843606
467,190698.0571464074
468,703564.2430763084
469,2034759.4220922876
470,489465.0396876088
471,371367.3138234431
472,428744.75064218737
473,367279.95870471885
474,158679.48893095454
475,892235.7697196163
476,230294.39516184124
477,231523.12136840666
478,376430.94774075906
479,753729.5281498433
480,253868.08314484538
481,429966.1614225626
482,276343.77056686376
483,277682.766684162
484,331744.46651699
485,789306.6922123493
486,255754.60142082965
487,386736.5148341439
488,597808.1061144025
489,838451.3816129295
490,410380.97046663734
491,597567.069575021
492,381518.1058448726
493,232448.2818078545
494,459612.8669207385
495,494943.98467962863
496,403270.44521432585
497,566602.6308670392
498,690223.3206631268
499,1257333.1264645192
500,826169.7811651378
501,739505.5362982426
502,178149.94955557742
503,673371.1767383051
504,263453.08093729836
505,329879.63226964517
506,416834.9281175929
507,416373.91800447117
508,815532.1740329553
509,242434.31332421396
510,746000.3535738522
511,778807.4629867472
512,607749.9748788856
513,503258.9650757591
514,740555.2473665166
515,762121.8829514986
516,650623.6066302345
517,838025.0715333028
518,296021.1226847527
519,316716.81958604377
520,296547.91414696805
521,263509.7411402531
522,289421.44690582063
523,2707463.999179523
524,946902.7280184783
525,510584.52536257444
526,361638.849735235
527,602134.2488033329
528,528585.9358315786
529,431167.84128954116
530,395969.1961099451
531,893181.7577400489
532,772340.3516158349
533,401819.73060521233
534,386171.42139622057
535,742799.5412981862
536,720630.2265047122
537,561798.8001777246
538,1426385.32930541
539,288553.44769601023
540,248535.72639670916
541,206502.84001039225
542,448846.8173297574
543,177693.48767932237
544,299284.49251930165
545,475362.8399361703
546,249769.27049163345
547,635574.7161383951
548,402570.50721733115
549,275119.2400356077
550,614844.8186067597
551,1788863.5417588165
552,318119.4980773092
553,511718.32650379784
554,213639.69877381943
555,265312.2210027732
556,157750.73530768772
557,175518.70623970646
558,253361.17479275324
559,583214.2294507285
560,505946.5540625475
561,764772.8773716447
562,331346.8101146004
563,607010.3861601619
564,473957.9258382755
565,711301.1139116815
566,432040.8115852005
567,504329.37064248964
568,687333.5332359413
569,258576.288040813
570,961194.2202937424
571,389437.27203465975
572,1440791.1815083378
573,562816.5398633941
574,624012.0696149924
575,339695.88443776214
576,205079.85801948444
577,379903.43131834554
578,571867.316593903
579,420158.56830706785
580,564023.9397771957
581,377353.79251430253
582,910465.267560878
583,325869.3702649405
584,318824.3286791626
585,890990.4790859199
586,585853.6449483078
587,546486.5341988228
588,2533799.3546634098
589,524982.4558043368
590,777198.4403162396
591,1461152.6098803855
592,375971.7157410587
593,465650.77644158766
594,852908.5237736733
595,460135.07174069254
596,469097.7673243693
597,318201.79584372597
598,400902.78910843044
599,292138.9095685191
600,637668.6802102869
601,304701.50678811094
602,370032.10727149184
603,745053.395269853
604,343006.61884707474
605,541967.300797474
606,253493.64249237237
607,894064.9111830505
608,333165.667962423
609,389882.82492102834
610,565292.7129747781
611,362517.5849885823
612,862368.1073124947
613,461532.14636333415
614,606565.3916510548
615,252909.300965856
616,423374.25134672475
617,747389.2065856474
618,621771.972476221
619,921667.9168794845
620,503463.88198254607
621,467220.37985443574
622,521086.95237582485
623,502278.426060647
624,265541.7854859033
625,504014.82855758275
626,860069.8310228374
627,306978.226282846
628,382800.83161871467
629,244067.23042466756
630,767860.6674764643
631,571894.5717612166
632,742687.9521583753
633,326700.23118541064
634,568333.7641900734
635,329003.4373481122
636,842482.2247110907
637,450166.36820825166
638,532045.8259538775
639,290295.1653632415
640,340107.9649901415
641,664267.7950499417
642,345810.154042451
643,227287.85775126284
644,230617.54844173254
645,383607.3520328346
646,282033.2461265257
647,921838.2988967483
648,454603.2141177406
649,418055.5035128177
650,487559.881011395
651,417776.4706403433
652,388150.91437104635
653,309797.69695420406
654,444509.88284736435
655,782896.7326845961
656,669503.4082391035
657,445518.4478919513
658,618579.8493551288
659,297026.1061636912
660,301165.26553929015
661,341727.40116625984
662,406530.16014074854
663,428227.6760942121
664,583801.0752929439
665,598025.3387070795
666,394398.84910465416
667,2272599.3717527566
668,327685.6765843214
669,236920.62717143324
670,5663593.810753154
671,746772.0098181483
672,593533.2550102881
673,276645.9727757828
674,253268.91909688388
675,967841.1803945979
676,547070.8560728518
677,646551.8286476128
678,402452.48229628283
679,321578.85097497527
680,761009.7769808949
681,677075.7289639144
682,388700.4613169819
683,601503.1252587307
684,241040.3694820872
685,462222.1718580071
686,619935.4713405019
687,1076468.7459212267
688,526635.3383301444
689,649985.6360315963
690,972614.6492756658
691,705718.719232533
692,693569.8622895174
693,385690.96629520226
694,355091.1088987123
695,1280234.4889226463
696,368692.6828592943
697,563128.2041161184
698,425476.3430331985
699,791294.1480161197
700,745602.7318104118
701,743570.9499359715
702,580093.9207640326
703,1479735.146787404
704,322606.6811882338
705,478936.0219291133
706,1344166.23235122
707,877831.2272413244
708,628871.0784756042
709,563827.2516341944
710,295965.22165649314
711,414829.8320509246
712,866068.8322404359
713,254357.73929867885
714,289099.3181728107
715,219824.1850030391
716,378198.8426280426
717,476207.60251297976
718,512846.01083128236
719,226963.26150641896
720,492895.8101573196
721,233247.6593590143
722,1454760.2702920802
723,223137.95889548585
724,597283.2444520576
725,271234.54149018443
726,469622.0078598511
727,251129.41277927376
728,395932.0757098429
729,431087.56501582474
730,431122.5720731159
731,522896.8298244044
732,771671.997890523
733,997342.6975341362
734,308064.7030135685
735,406909.8277365168
736,522826.5690070586
737,639226.9483276145
738,334474.0095999131
739,261429.66893147439
740,217699.9259735415
741,658880.4661768782
742,985025.175419843
743,625489.7969398974
744,275917.49601905554
745,866352.787961533
746,669648.8737439738
747,244282.47270924217
748,287013.048277036
749,456953.38224246755
750,665299.6042610621
751,338349.4349540083
752,615972.0423556522
753,477324.89988695463
754,1222461.4120646727
755,628187.7117769927
756,1471528.8289791152
757,1055212.6081966169
758,392406.61387192144
759,454056.36102140043
760,537649.1719543436
761,633066.5184203277
762,246688.25589262942
763,714654.2514310769
764,537608.5471874989
765,486022.01289324166
766,925600.710803851
767,1001553.6841617078
768,253282.525695758
769,619515.8258260859
770,178656.0151771053
771,251363.48760967836
772,478702.4747835903
773,278532.2097524741
774,296896.5601707833
775,427974.0526964025
776,780650.9019434765
777,290221.27796828403
778,366546.7962306167
779,386735.06481081474
780,596899.0563646487
781,511467.16277167323
782,422573.27799115534
783,288094.07162372244
784,423487.0054896588
785,249452.01280283788
786,413067.05474086927
787,544524.9264974699
788,573225.7231219717
789,590239.9667161437
790,545996.0047195096
791,319836.8634747026
792,1456142.306076845
793,718660.4439715785
794,234699.69305993145
795,756584.5958851773
796,420901.9080573336
797,687800.8420952542
798,667100.3003776459
799,338549.48195586074
800,479278.0832872362
801,543782.0534309618
802,793505.6063098231
803,1280616.922596857
804,609191.2500673218
805,244751.96592880925
806,657042.9818437555
807,142203.37571214372
808,423311.76799176086
809,340509.1735670675
810,606009.3367340917
811,457446.32306103053
812,247120.4125773833
813,276835.076338865
814,1780401.4440630972
815,751173.0373529469
816,241285.11421866456
817,482081.9213603424
818,294622.1866507042
819,534661.3203318291
820,245429.7060611066
821,329691.078757265
822,344953.2103469367
823,380362.536102789
824,221028.7238451758
825,423168.2870164928
826,1188110.1370551316
827,3126981.495494438
828,413975.8240572128
829,506408.0720725881
830,245420.51293627208
831,839976.5948915055
832,1290986.2862679583
833,382192.3619195804
834,292984.1512066689
835,381717.87270542525
836,236638.30609154233
837,573760.3964982019
838,947762.6380747964
839,309712.1612687987
840,409510.53750801645
841,1019512.781477944
842,595986.8386639338
843,550993.276165306
844,986181.759326354
845,813845.0055661028
846,383133.5479466543
847,209562.9305584174
848,279355.780385556
849,668700.2629682702
850,477428.33253371913
851,522807.4638294996
852,261005.13112854332
853,1449387.6577900902
854,449600.8327549102
855,522979.89858132205
856,458417.99089043867
857,498797.4637863265
858,320737.2533891941
859,310767.1489841002
860,645626.6580521083
861,292759.9080266711
862,824317.4382767694
863,536894.9448501152
864,350976.40787236457
865,355317.2560606156
866,949473.9098894836
867,428788.11706149386
868,230850.8066522354
869,443069.1201823819
870,266088.57367451146
871,451932.1026864115
872,503416.06651774514
873,250247.29082256948
874,425042.8575980025
875,260198.6537548794
876,316130.918789037
877,455038.6053129477
878,1728168.6350136257
879,246806.7041906627
880,294607.6739243399
881,334990.49051639484
882,1062124.1603245426
883,378902.20977815404
884,190717.85646131774
885,191600.04480294054
886,229930.16548431723
887,254926.52720080485
888,455194.282407673
889,578122.0897486326
890,855850.3505740771
891,650828.6135993126
892,604430.6102013607
893,316835.6838115214
894,913503.964913163
895,702577.1524600593
896,470626.54004710173
897,524543.9791475744
898,571739.007376597
899,629475.5857386105
900,883999.5840137693
901,291450.27515869733
902,1534043.4504113302
903,331057.37088790943
904,787839.7287744227
905,157864.0829064477
906,381228.89807660744
907,256243.25250589344
908,522361.4910685193
909,657089.7733049653
910,204880.98890024907
911,344498.7585472673
912,190861.93433938723
913,521802.95206021937
914,279599.5608249563
915,359804.25278998737
916,265919.78541060945
917,776175.9737001563
918,228906.25012251246
919,443837.759188703
920,249310.2700297941
921,491592.4823111956
922,393826.8048971758
923,887673.6859183982
924,404953.7506702709
925,478951.2370653158
926,423515.62358967913
927,1154360.3041101126
928,268411.3135229762
929,280313.3813713976
930,145132.22288085712
931,2057787.3042561887
932,650878.9827893723
933,966302.4835307106
934,226390.0554657896
935,356315.1305054946
936,1220933.2842260972
937,398765.18881772354
938,231697.57540034925
939,213387.55132770856
940,368841.6290261652
941,245423.03636298425
942,652044.8665554726
943,1302311.1721934201
944,462098.1169354835
945,632004.9995494009
946,506384.14803048247
947,1951029.11734557
948,504811.09452189965
949,1372253.5057687575
950,198249.06438274006
951,245998.36969036845
952,257685.5912395176
953,346786.28503758763
954,396768.9308696377
955,250445.21387638611
956,852823.8622671071
957,344616.15555709
958,548335.9943686944
959,916336.1037290599
960,201925.1979945586
961,531068.4568339015
962,412868.7365146993
963,430262.6348883845
964,1073791.5206981793
965,1185672.3328436345
966,700022.1971633695
967,652313.2001831357
968,484339.2151939839
969,363254.21937400557
970,1014158.2764114962
971,241405.56908925393
972,924973.2807730244
973,212709.03494635416
974,364494.03580497735
975,255224.9026654112
976,288052.3103595476
977,378902.58463264606
978,981862.7526204726
979,209499.64266847708
980,632239.1177301223
981,215019.32667181254
982,419791.5737046941
983,193485.1173618401
984,545271.4472327762
985,287639.8190475675
986,494867.1739974704
987,1032928.7955096532
988,1047844.1847178057
989,182631.8363697796
990,242674.83565024016
991,277654.77184965013
992,216946.56110149118
993,726058.0694295255
994,589877.8820480893
995,856475.8781466254
996,1412687.2208121414
997,204998.11431034977
998,318214.73638925346
999,309643.9653707398
1000,284698.6979947241
1001,474066.9869543346
1002,625526.3440063554
1003,469364.0288230439
1004,2202185.152219487
1005,490946.698081927
1006,180498.09281867844
1007,689022.8447874007
1008,427699.935772513
1009,323162.93276823603
1010,378253.003320892
1011,595888.1415874783
1012,533491.1000658493
1013,537672.260052304
1014,386353.2160019728
1015,212704.99284965513
1016,249148.37752023793
1017,259656.56234113843
1018,552554.2329343999
1019,446824.775028752
1020,378553.9508682881
1021,352114.3540625087
1022,293107.9947065814
1023,1162788.143489262
1024,475823.3115961283
1025,543568.767062455
1026,231611.22615877865
1027,379135.467321363
1028,629673.6054665975
1029,279629.00662317703
1030,224974.78825884213
1031,781115.1657380884
1032,302589.53971429553
1033,442058.6940811088
1034,342129.4644638934
1035,647928.3233752697
1036,291812.52547253785
1037,243568.49794123153
1038,292641.77688727336
1039,504932.00469979673
1040,347166.4847208173
1041,437211.48658879305
1042,461846.34749949677
1043,407867.99594973447
1044,698156.083714286
1045,746630.3498892374
1046,571743.6617179031
1047,795782.9102938367
1048,654925.7680084741
1049,262241.73753398197
1050,294823.0747309531
1051,770754.0687871369
1052,634810.2796475904
1053,1423699.389052108
1054,807426.8114810805
1055,334832.89902787504
1056,280645.66033214214
1057,522106.9879913881
1058,332484.05124299397
1059,636996.0389913578
1060,609215.3681906939
1061,892040.4838004248
1062,449833.64985429106
1063,619485.08538379
1064,1489612.2900257828
1065,605538.108438439
1066,273724.4263913325
1067,396377.2767523044
1068,659749.2747969211
1069,177646.88323922045
1070,274476.83615803753
1071,422805.78973636
1072,370333.3077772506
1073,494523.750720204
1074,398584.8477866815
1075,201230.97922063243
1076,349819.8216948523
1077,293569.20261479914
1078,488673.42822866095
1079,497008.60834199406
1080,2565850.140555707
1081,551559.8390288001
1082,272201.4038428892
1083,373812.44679944136
1084,510585.31280111463
1085,738774.4824181253
1086,217150.7582741809
1087,798354.9903228749
1088,571373.8307616943
1089,841684.2677133301
1090,600517.5878094151
1091,666380.3905928878
1092,809146.9364528868
1093,293735.7977369201
1094,243770.02116431558
1095,240872.33373540838
1096,214436.14078819283
1097,555952.4433885975
1098,1274758.7407437847
1099,320699.1304079416
1100,298502.70863463875
1101,289467.42450345086
1102,608167.215496907
1103,617734.3198387072
1104,434731.37534439116
1105,482294.917813611
1106,784190.4314501372
1107,390013.78450480616
1108,484129.1583611707
1109,303514.22951577994
1110,689273.898323122
1111,300396.5575432688
1112,260915.98710534433
1113,312757.5330985986
1114,420437.1165224487
1115,865811.7863725486
1116,452777.64523121493
1117,834666.969429326
1118,281043.1262187475
1119,561669.4121890265
1120,765439.2923941188
1121,302060.1981256175
1122,397837.85827263934
1123,418364.1449461438
1124,835484.744992115
1125,635063.3723754823
1126,668082.3708696321
1127,243963.06004900613
1128,495856.3322348861
1129,622583.6912042422
1130,197591.02206907558
1131,493960.6217570072
1132,623427.2440872379
1133,513928.628855718
1134,694943.8206349721
1135,301716.0489317765
1136,368282.1712077605
1137,760485.2365958511
1138,757672.9426501759
1139,342332.2575055907
1140,540005.9717343065
1141,227527.38910213078
1142,378237.62312872254
1143,331084.95745796215
1144,484608.7633821536
1145,1078174.5180032512
1146,625514.6015041977
1147,394994.5993153824
1148,519166.26253349247
1149,403748.15836326923
1150,471129.838294783
1151,533189.2833707739
1152,752493.6261811699
1153,296305.93185677787
1154,339028.5007361664
1155,771007.5263225327
1156,4663281.210983894
1157,1001727.9729160644
1158,507897.28437037405
1159,288236.4473494754
1160,250055.95721145673
1161,621422.0622980568
1162,393262.43993524817
1163,584065.7003053714
1164,261148.3011822605
1165,884281.6150516366
1166,294420.6810255646
1167,245686.6226199238
1168,357841.76381962816
1169,897393.1877034114
1170,229237.54317190775
1171,639043.4680172981
1172,610191.6523172249
1173,296857.7618940992
1174,348202.6894240675
1175,468588.614768747
1176,212156.2617334138
1177,364088.9389582184
1178,312669.03726683866
1179,3148012.6661201697
1180,534783.6950473525
1181,256622.0466068514
1182,683713.4070624762
1183,347880.25916877016
1184,439610.5076398365
1185,271236.8788764196
1186,315201.5439670802
1187,592568.9729300422
1188,659400.4834418459
1189,396229.0963662937
1190,1240311.9345756774
1191,257421.7812405567
1192,196539.636204924
1193,235162.13513894085
1194,251718.5109060442
1195,961551.101859171
1196,621979.9733722007
1197,440270.7608291978
1198,367991.9300112437
1199,605695.4377256186
1200,305175.48846532026
1201,1011556.9440316544
1202,931151.8699162749
1203,221143.16739603883
1204,683225.5695645481
1205,822095.966620346
1206,555639.3103005575
1207,462834.0903713594
1208,615135.4324334168
1209,759527.4991509301
1210,370241.3868749896
1211,276792.841486135
1212,708676.1309039339
1213,222935.71150003758
1214,286668.8699250642
1215,231035.88280102494
1216,171993.25756383777
1217,1036149.3532395496
1218,605894.8312551131
1219,314484.0874095005
1220,321716.0779651788
1221,283940.71564006945
1222,383935.9648506929
1223,772084.7326952886
1224,561452.1252904733
1225,715890.5871946955
1226,738067.5880413646
1227,464780.2283378339
1228,226837.41318293053
1229,302848.13379260333
1230,372815.7182140695
1231,522907.4061386151
1232,334761.6128543587
1233,379573.9410708134
1234,1088255.6023950102
1235,613287.0204774204
1236,290683.2655321037
1237,846685.4762154232
1238,496316.7007959025
1239,275658.23924834747
1240,598649.8409717244
1241,1049568.5395809931
1242,314761.64655678923
1243,442856.6379883023
1244,320455.28681731544
1245,354142.2602019117
1246,1600705.5552981899
1247,461045.0706327223
1248,1522651.5730244825
1249,527598.1382878312
1250,620244.3046965979
1251,565575.9889196183
1252,655157.311423782
1253,781915.0456749635
1254,293217.1411215152
1255,740572.053022899
1256,338994.72737208987
1257,337864.2996667982
1258,201848.69025247995
1259,206162.97738540554
1260,222952.84349672947
1261,459883.19886432966
1262,511548.4749124226
1263,2048485.9928796901
1264,199978.49293677282
1265,532183.582699651
1266,317547.4707153551
1267,610783.2009136461
1268,490812.81607443525
1269,1264637.4534210346
1270,386907.81773421325
1271,455754.0479646336
1272,588847.4509323109
1273,371741.88831168873
1274,342295.36419529206
1275,724487.7869733666
1276,498602.7644337922
1277,285923.65002363856
1278,324710.5855601216
1279,583862.770062447
1280,638033.3111405151
1281,2633008.3709725277
1282,680449.8782738907
1283,394481.72413042124
1284,606135.8385674829
1285,663008.3752155631
1286,767545.8141177989
1287,1974313.681511291
1288,276684.50339844625
1289,325226.9642815855
1290,252696.8868022813
1291,652777.4707330534
1292,627186.3304505629
1293,412792.55885148956
1294,635320.4927473838
1295,593329.4030456356
1296,333491.65784279455
1297,313575.59164235694
1298,365336.79830668686
1299,2103219.3128264914
1300,324604.54198615963
1301,187500.4549546014
1302,488220.1564292025
1303,202942.93994365932
1304,507349.81412128016
1305,639289.6183342504
1306,408533.3322019749
1307,327951.10406999144
1308,278632.9855449783
1309,311675.2735189786
1310,899617.5015229188
1311,415318.75619212823
1312,236029.78302913735
1313,226686.8485287244
1314,329740.20165955625
1315,305990.9557689785
1316,448430.10468402936
1317,1058871.3392865835
1318,624626.8366483127
1319,816288.7872467035
1320,280823.11194716196
1321,350176.7350543013
1322,714180.8310013626
1323,191291.7866107559
1324,922888.6936515758
1325,361914.35467962513
1326,467329.78504489624
1327,712401.1647491538
1328,426372.7403676447
1329,442991.0131268011
1330,239612.74924541434
1331,435236.45453700295
1332,396427.10687407415
1333,354895.82272118557
1334,248126.50712498225
1335,264904.10998301173
1336,346592.94472066656
1337,384213.6094907026
1338,675339.9950051332
1339,405168.2968398095
1340,287906.4308207021
1341,364213.4839159734
1342,456380.22540664586
1343,429294.5313412871
1344,373075.12133447255
1345,518706.2316678525
1346,293105.3001479249
1347,388355.85540860443
1348,984282.0507912268
1349,512225.1512938029
1350,445822.92617813905
1351,484849.4190230927
1352,635820.0025580709
1353,320501.9909637181
1354,615421.4796497346
1355,517297.7538397174
1356,414835.97790036444
1357,793099.166511977
1358,403285.39983837033
1359,480770.2245163696
1360,318815.7192342342
1361,592187.8127421705
1362,1088291.93606159
1363,571115.9453592087
